,NotaFiscal,DataEmissao,DataEmbarque,DataDespacho,Romaneio,TranspRedespacho,Tipo,Faixa,ValorNF,CustoTransporte
96,768982,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,2124.0,59.13978494623656
97,768983,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,2124.0,59.13978494623656
98,768984,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,2124.0,59.13978494623656
99,768985,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,2124.0,59.13978494623656
100,768986,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,2124.0,59.13978494623656
101,768987,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,2124.0,59.13978494623656
102,768989,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,1699.2,59.13978494623656
103,768991,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,1699.2,59.13978494623656
104,768992,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,1699.2,59.13978494623656
105,768993,2017-09-01,2017-09-01,2017-09-02,5,1506,1,2,1699.2,59.13978494623656
106,772971,2017-09-02,2017-09-02,2017-09-02,5,708,1,2,197917.73,2246.107526881721
107,772877,2017-09-02,2017-09-02,2017-09-02,5,529,1,2,38828.24,408.9462365591398
108,772972,2017-09-02,2017-09-02,2017-09-05,6,708,6,12,68652.4,225.73849462365592
109,772871,2017-09-02,2017-09-02,2017-09-05,6,729,6,12,15410.52,108.84529032258064
110,772658,2017-09-02,2017-09-02,2017-09-05,6,1506,6,12,28059.46,121.76501075268818
111,772872,2017-09-02,2017-09-02,2017-09-05,6,1492,6,12,18621.58,98.238688172043
112,772881,2017-09-02,2017-09-02,2017-09-05,6,129,6,12,14835.48,91.84503225806452
113,772879,2017-09-02,2017-09-02,2017-09-05,6,767,6,12,17862.65,89.4639247311828
114,772880,2017-09-02,2017-09-02,2017-09-05,6,305,6,12,10511.03,75.14863440860215
115,772886,2017-09-02,2017-09-02,2017-09-05,6,1237,6,12,19462.2,84.06129032258066
116,772883,2017-09-02,2017-09-02,2017-09-05,6,137,6,12,12212.01,75.46022580645162
117,772870,2017-09-02,2017-09-02,2017-09-05,6,1262,6,12,11441.01,73.94990322580645
118,772888,2017-09-02,2017-09-02,2017-09-05,6,767,6,12,7921.17,65.86061290322581
119,772604,2017-09-02,2017-09-02,2017-09-05,6,168,6,12,6826.73,62.14444086021506
120,772610,2017-09-02,2017-09-02,2017-09-05,6,453,6,12,8020.33,62.93239784946237
121,772609,2017-09-02,2017-09-02,2017-09-05,6,1385,6,12,10092.28,65.03643010752688
122,772918,2017-09-02,2017-09-02,2017-09-05,6,1510,6,12,6798.53,61.18508602150538
123,772618,2017-09-02,2017-09-02,2017-09-05,6,1148,6,12,6442.92,60.771741935483874
124,772625,2017-09-02,2017-09-02,2017-09-05,6,673,6,12,8419.83,62.83551612903226
125,772876,2017-09-02,2017-09-02,2017-09-05,6,129,6,12,8467.35,62.3291935483871
126,772621,2017-09-02,2017-09-02,2017-09-05,6,7,6,12,9728.51,63.34463440860216
127,772949,2017-09-02,2017-09-02,2017-09-05,6,1620,6,12,6014.99,56.75031182795699
128,772961,2017-09-02,2017-09-02,2017-09-05,6,305,6,12,2108.61,51.52796774193549
129,772611,2017-09-02,2017-09-02,2017-09-05,6,1139,6,12,5020.16,53.481892473118286
130,772622,2017-09-02,2017-09-02,2017-09-05,6,227,6,12,5708.49,53.81945161290323
131,772955,2017-09-02,2017-09-02,2017-09-05,6,1354,6,12,1454.78,48.50234408602151
132,772600,2017-09-02,2017-09-02,2017-09-05,6,154,6,12,4126.53,51.12745161290323
133,772929,2017-09-02,2017-09-02,2017-09-05,6,1381,6,12,3412.29,49.833000000000006
134,772941,2017-09-02,2017-09-02,2017-09-05,6,1536,6,12,2724.94,48.9700430107527
135,772619,2017-09-02,2017-09-02,2017-09-05,6,1152,6,12,3748.21,50.00839784946237
136,772973,2017-09-02,2017-09-02,2017-09-05,6,708,6,12,5593.16,51.27995698924731
137,772960,2017-09-02,2017-09-02,2017-09-05,6,478,6,12,1511.11,46.51904301075269
138,772974,2017-09-02,2017-09-02,2017-09-05,6,708,6,12,1847.98,45.98320430107528
139,772882,2017-09-02,2017-09-02,2017-09-05,6,129,6,12,1236.76,45.10920430107527
140,772950,2017-09-02,2017-09-02,2017-09-05,6,36,6,12,269.12,43.54227956989248
141,772660,2017-09-02,2017-09-02,2017-09-05,6,1506,6,12,159.83,42.74347311827957
142,772659,2017-09-02,2017-09-02,2017-09-05,6,1506,6,12,424.17,42.93480645161291
143,772661,2017-09-02,2017-09-02,2017-09-05,6,1506,6,12,99.57,42.58577419354839
144,773336,2017-09-04,2017-09-04,2017-09-05,6,1237,6,12,70265.92,243.9792688172043
145,772975,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,29036.58,129.07116129032258
146,772988,2017-09-04,2017-09-04,2017-09-05,6,98,6,12,15878.43,91.82067741935484
147,773003,2017-09-04,2017-09-04,2017-09-05,6,615,6,12,19029.98,95.02363440860216
148,772885,2017-09-04,2017-09-04,2017-09-05,6,325,6,12,19625.21,95.50882795698924
149,772992,2017-09-04,2017-09-04,2017-09-05,6,617,6,12,8330.3,74.56892473118279
150,773535,2017-09-04,2017-09-04,2017-09-05,6,897,6,12,11433.06,77.28587096774194
151,773001,2017-09-04,2017-09-04,2017-09-05,6,615,6,12,10345.2,71.78064516129032
152,773536,2017-09-04,2017-09-04,2017-09-05,6,1237,6,12,5784.34,65.1732688172043
153,772920,2017-09-04,2017-09-04,2017-09-05,6,808,6,12,11592.72,70.39690322580645
154,772999,2017-09-04,2017-09-04,2017-09-05,6,1429,6,12,10556.39,65.69031182795699
155,772978,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,7212.85,61.66155913978495
156,773369,2017-09-04,2017-09-04,2017-09-05,6,337,6,12,5193.07,58.251043010752696
157,773002,2017-09-04,2017-09-04,2017-09-05,6,615,6,12,7856.71,60.12420430107528
158,772892,2017-09-04,2017-09-04,2017-09-05,6,1192,6,12,6260.7,57.16935483870968
159,772991,2017-09-04,2017-09-04,2017-09-05,6,617,6,12,2821.13,52.975408602150544
160,772983,2017-09-04,2017-09-04,2017-09-05,6,886,6,12,2676.43,52.51013978494624
161,772866,2017-09-04,2017-09-04,2017-09-05,6,148,6,12,6226.46,55.67705376344087
162,772671,2017-09-04,2017-09-04,2017-09-05,6,1628,6,12,848.69,49.42998924731183
163,772985,2017-09-04,2017-09-04,2017-09-05,6,98,6,12,3935.77,52.74943010752688
164,772944,2017-09-04,2017-09-04,2017-09-05,6,615,6,12,4635.0,53.25354838709677
165,773386,2017-09-04,2017-09-04,2017-09-05,6,1381,6,12,3765.79,52.226010752688175
166,772894,2017-09-04,2017-09-04,2017-09-05,6,397,6,12,2596.06,50.81339784946237
167,772922,2017-09-04,2017-09-04,2017-09-05,6,382,6,12,5932.54,54.12230107526882
168,772897,2017-09-04,2017-09-04,2017-09-05,6,264,6,12,1666.83,48.38970967741936
169,772891,2017-09-04,2017-09-04,2017-09-05,6,1192,6,12,1612.13,48.17605376344086
170,772933,2017-09-04,2017-09-04,2017-09-05,6,1210,6,12,2037.15,48.509193548387096
171,772927,2017-09-04,2017-09-04,2017-09-05,6,891,6,12,2416.55,48.48360215053764
172,772889,2017-09-04,2017-09-04,2017-09-05,6,1625,6,12,2070.19,47.894397849462365
173,772957,2017-09-04,2017-09-04,2017-09-05,6,1247,6,12,1584.21,47.24796774193549
174,772998,2017-09-04,2017-09-04,2017-09-05,6,432,6,12,2972.02,48.709268817204304
175,772943,2017-09-04,2017-09-04,2017-09-05,6,710,6,12,2720.99,48.43934408602151
176,772919,2017-09-04,2017-09-04,2017-09-05,6,432,6,12,2446.33,47.95820430107527
177,772924,2017-09-04,2017-09-04,2017-09-05,6,851,6,12,2614.31,48.0459247311828
178,773005,2017-09-04,2017-09-04,2017-09-05,6,615,6,12,3004.63,48.40368817204302
179,772896,2017-09-04,2017-09-04,2017-09-05,6,21,6,12,1229.08,46.46352688172043
180,772899,2017-09-04,2017-09-04,2017-09-05,6,753,6,12,3313.79,48.64321505376345
181,772928,2017-09-04,2017-09-04,2017-09-05,6,8,6,12,2329.94,47.52337634408602
182,772979,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,1225.96,46.33630107526882
183,772946,2017-09-04,2017-09-04,2017-09-05,6,487,6,12,2141.39,47.25869892473119
184,773000,2017-09-04,2017-09-04,2017-09-05,6,1313,6,12,5446.75,50.65801075268818
185,772937,2017-09-04,2017-09-04,2017-09-05,6,615,6,12,1354.63,46.22691397849463
186,772959,2017-09-04,2017-09-04,2017-09-05,6,593,6,12,1645.47,46.50867741935485
187,772947,2017-09-04,2017-09-04,2017-09-05,6,328,6,12,2385.88,47.242881720430105
188,772907,2017-09-04,2017-09-04,2017-09-05,6,1210,6,12,2321.1,47.142258064516135
189,772875,2017-09-04,2017-09-04,2017-09-05,6,40,6,12,2254.24,47.00843010752688
190,772909,2017-09-04,2017-09-04,2017-09-05,6,1306,6,12,2837.61,47.63570967741936
191,772932,2017-09-04,2017-09-04,2017-09-05,6,530,6,12,2948.42,47.72389247311828
192,772953,2017-09-04,2017-09-04,2017-09-05,6,1306,6,12,1772.45,46.39747311827957
193,772976,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,1470.63,46.011
194,772990,2017-09-04,2017-09-04,2017-09-05,6,617,6,12,1398.23,45.84024731182796
195,772893,2017-09-04,2017-09-04,2017-09-05,6,1210,6,12,2898.1,47.26720430107528
196,772981,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,1230.33,45.44293548387097
197,772863,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,1332.55,45.45994623655914
198,772855,2017-09-04,2017-09-04,2017-09-05,6,1491,6,12,2162.82,46.2907741935484
199,772940,2017-09-04,2017-09-04,2017-09-05,6,8,6,12,2414.73,46.49970967741936
200,772930,2017-09-04,2017-09-04,2017-09-05,6,530,6,12,1288.99,45.2582688172043
201,772954,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,1256.23,45.13013978494624
202,772890,2017-09-04,2017-09-04,2017-09-05,6,8,6,12,1413.64,45.20649462365592
203,772995,2017-09-04,2017-09-04,2017-09-05,6,1278,6,12,3823.98,47.73632258064516
204,772931,2017-09-04,2017-09-04,2017-09-05,6,679,6,12,1348.35,45.01241935483871
205,772977,2017-09-04,2017-09-04,2017-09-05,6,584,6,12,1437.28,45.07707526881721
206,772942,2017-09-04,2017-09-04,2017-09-05,6,1642,6,12,1894.64,45.44498924731183
207,772939,2017-09-04,2017-09-04,2017-09-05,6,481,6,12,1228.01,44.66624731182796
208,773004,2017-09-04,2017-09-04,2017-09-05,6,329,6,12,1260.32,44.63905376344086
209,772962,2017-09-04,2017-09-04,2017-09-05,6,36,6,12,1832.15,45.19198924731183
210,772984,2017-09-04,2017-09-04,2017-09-05,6,886,6,12,1536.46,44.87404301075269
211,772956,2017-09-04,2017-09-04,2017-09-05,6,1306,6,12,1582.02,44.61335483870968
212,772948,2017-09-04,2017-09-04,2017-09-05,6,8,6,12,1105.23,44.03874193548387
213,773338,2017-09-05,2017-09-05,2017-09-05,6,30,6,12,58797.3,196.37516129032255
214,773362,2017-09-05,2017-09-05,2017-09-05,6,371,6,12,32288.41,145.97678494623656
215,773354,2017-09-05,2017-09-05,2017-09-05,6,1364,6,12,39550.44,152.14412903225806
216,773351,2017-09-05,2017-09-05,2017-09-05,6,1492,6,12,30308.15,116.56489247311828
217,772982,2017-09-05,2017-09-05,2017-09-05,6,886,6,12,18465.55,102.00381720430109
218,773598,2017-09-05,2017-09-05,2017-09-05,6,1220,6,12,15382.97,93.64147311827956
219,773329,2017-09-05,2017-09-05,2017-09-05,6,329,6,12,13833.99,86.55654838709678
220,772980,2017-09-05,2017-09-05,2017-09-05,6,584,6,12,16836.73,89.0420752688172
221,773332,2017-09-05,2017-09-05,2017-09-05,6,329,6,12,12756.12,81.21690322580646
222,773339,2017-09-05,2017-09-05,2017-09-05,6,329,6,12,12779.69,75.85386021505379
223,772878,2017-09-05,2017-09-05,2017-09-05,6,40,6,12,14567.76,75.94941935483871
224,773345,2017-09-05,2017-09-05,2017-09-05,6,1492,6,12,9231.26,66.61898924731183
225,773484,2017-09-05,2017-09-05,2017-09-05,6,282,6,12,6932.29,59.96633333333334
226,773387,2017-09-05,2017-09-05,2017-09-05,6,110,6,12,5089.89,57.365903225806456
227,772901,2017-09-05,2017-09-05,2017-09-05,6,844,6,12,5245.57,57.40943010752688
228,773537,2017-09-05,2017-09-05,2017-09-05,6,808,6,12,3367.89,55.17364516129032
229,773430,2017-09-05,2017-09-05,2017-09-05,6,173,6,12,15112.95,67.3691935483871
230,772911,2017-09-05,2017-09-05,2017-09-05,6,1369,6,12,2184.55,52.817365591397845
231,772906,2017-09-05,2017-09-05,2017-09-05,6,481,6,12,6205.28,56.242666666666665
232,773587,2017-09-05,2017-09-05,2017-09-05,6,1278,6,12,2496.0,52.0683870967742
233,772657,2017-09-05,2017-09-05,2017-09-05,6,1628,6,12,2194.14,51.58896774193549
234,772945,2017-09-05,2017-09-05,2017-09-05,6,177,6,12,4052.57,52.59631182795699
235,773538,2017-09-05,2017-09-05,2017-09-05,6,897,6,12,5053.09,53.67213978494624
236,773463,2017-09-05,2017-09-05,2017-09-05,6,290,6,12,2104.12,50.19152688172044
237,772935,2017-09-05,2017-09-05,2017-09-05,6,128,6,12,4856.57,52.93437634408602
238,773487,2017-09-05,2017-09-05,2017-09-05,6,356,6,12,2057.04,49.83122580645162
239,773361,2017-09-05,2017-09-05,2017-09-05,6,1492,6,12,5351.16,53.00167741935484
240,773359,2017-09-05,2017-09-05,2017-09-05,6,1306,6,12,1446.0,48.67870967741936
241,773540,2017-09-05,2017-09-05,2017-09-05,6,179,6,12,3128.0,50.115698924731184
242,773464,2017-09-05,2017-09-05,2017-09-05,6,708,6,12,3998.36,51.05156989247312
243,773335,2017-09-05,2017-09-05,2017-09-05,6,329,6,12,2630.94,49.45735483870968
244,772902,2017-09-05,2017-09-05,2017-09-05,6,1210,6,12,1791.14,48.49240860215054
245,772989,2017-09-05,2017-09-05,2017-09-05,6,98,6,12,1845.11,48.271731182795705
246,773341,2017-09-05,2017-09-05,2017-09-05,6,1492,6,12,3493.51,49.672591397849466
247,773393,2017-09-05,2017-09-05,2017-09-05,6,1303,6,12,1527.65,47.527795698924734
248,773330,2017-09-05,2017-09-05,2017-09-05,6,1237,6,12,2540.59,48.586010752688175
249,773541,2017-09-05,2017-09-05,2017-09-05,6,179,6,12,1223.93,47.17024731182796
250,773428,2017-09-05,2017-09-05,2017-09-05,6,708,6,12,3172.78,49.07997849462366
251,772915,2017-09-05,2017-09-05,2017-09-05,6,1192,6,12,1216.18,46.75933333333333
252,773372,2017-09-05,2017-09-05,2017-09-05,6,1381,6,12,3502.39,49.1866559139785
253,773440,2017-09-05,2017-09-05,2017-09-05,6,1170,6,12,1389.01,46.88323655913979
254,772898,2017-09-05,2017-09-05,2017-09-05,6,11,6,12,1348.32,46.77754838709677
255,773481,2017-09-05,2017-09-05,2017-09-05,6,615,6,12,2333.61,47.80603225806452
256,773420,2017-09-05,2017-09-05,2017-09-05,6,179,6,12,1502.59,46.69568817204301
257,772913,2017-09-05,2017-09-05,2017-09-05,6,974,6,12,1818.64,46.75681720430108
258,773549,2017-09-05,2017-09-05,2017-09-05,6,1192,6,12,1573.09,46.39988172043011
259,772887,2017-09-05,2017-09-05,2017-09-05,6,40,6,12,2406.59,47.26515053763441
260,772938,2017-09-05,2017-09-05,2017-09-05,6,1306,6,12,2082.28,46.85449462365592
261,772916,2017-09-05,2017-09-05,2017-09-05,6,738,6,12,2505.9,47.24806451612904
262,773328,2017-09-05,2017-09-05,2017-09-05,6,1237,6,12,2530.69,47.24375268817205
263,772925,2017-09-05,2017-09-05,2017-09-05,6,1542,6,12,2334.34,47.001655913978496
264,772926,2017-09-05,2017-09-05,2017-09-05,6,1306,6,12,2182.19,46.80708602150538
265,772923,2017-09-05,2017-09-05,2017-09-05,6,1369,6,12,1932.31,46.53839784946237
266,773331,2017-09-05,2017-09-05,2017-09-05,6,1237,6,12,1894.69,46.46697849462366
267,772936,2017-09-05,2017-09-05,2017-09-06,7,227,7,13,1419.3,179.56323548387098
268,772952,2017-09-05,2017-09-05,2017-09-06,7,432,7,13,2362.32,180.709055483871
269,772910,2017-09-05,2017-09-05,2017-09-06,7,728,7,13,1344.69,179.47258032258063
270,773333,2017-09-05,2017-09-05,2017-09-06,7,329,7,13,1581.43,68.62044720430109
271,772917,2017-09-05,2017-09-05,2017-09-06,7,432,7,13,1505.42,68.52809096774195
272,772908,2017-09-05,2017-09-05,2017-09-06,7,1192,7,13,1356.38,68.34699935483872
273,773353,2017-09-05,2017-09-05,2017-09-06,7,1492,7,13,1574.9,68.61251290322582
274,772900,2017-09-05,2017-09-05,2017-09-06,7,337,7,13,1698.91,68.76319172043011
275,773356,2017-09-05,2017-09-05,2017-09-06,7,371,7,13,1725.73,68.79577946236559
276,772921,2017-09-05,2017-09-05,2017-09-06,7,140,7,13,1253.02,68.22141139784947
277,772903,2017-09-05,2017-09-05,2017-09-06,7,432,7,13,1596.8,68.63912258064516
278,772912,2017-09-05,2017-09-05,2017-09-06,7,238,7,13,2099.34,69.24973569892474
279,772904,2017-09-05,2017-09-05,2017-09-06,7,679,7,13,2440.07,69.66374096774194
280,772874,2017-09-05,2017-09-05,2017-09-06,7,71,7,13,1793.72,68.87839096774194
281,773546,2017-09-06,2017-09-06,2017-09-06,7,329,7,13,48102.38,865.4071929032258
282,773871,2017-09-06,2017-09-06,2017-09-06,7,1406,7,13,63386.58,810.8718660215053
283,773784,2017-09-06,2017-09-06,2017-09-06,7,1305,7,13,52589.38,793.6677412903225
284,773786,2017-09-06,2017-09-06,2017-09-06,8,238,1,1,63427.32,357.9612903225807
285,773790,2017-09-06,2017-09-06,2017-09-06,8,129,1,1,41490.98,349.4258064516129
286,773408,2017-09-06,2017-09-06,2017-09-06,8,21,1,1,27643.98,300.1096774193549
287,773789,2017-09-06,2017-09-06,2017-09-06,8,729,1,1,30612.47,284.2580645161291
288,773805,2017-09-06,2017-09-06,2017-09-06,8,1217,1,1,37641.65,280.73548387096776
289,773374,2017-09-06,2017-09-06,2017-09-06,8,59,1,1,32851.66,278.97419354838706
290,773800,2017-09-06,2017-09-06,2017-09-06,9,579,6,12,27636.44,130.32176344086022
291,773880,2017-09-06,2017-09-06,2017-09-06,9,1464,6,12,21884.96,119.61608602150538
