pedidoNF, pedidoDestino, pedidoValor, pedidoPeso, veiculoRomaneio, veiculoTipo
772954,584,1256.23,45,5,4
772890,8,1413.64,42,5,4
772995,1278,3823.98,40,5,4
772931,679,1348.35,38,5,4
772977,584,1437.28,37,5,4
772942,1642,1894.64,33,5,4
772939,481,1228.01,31,5,4
773004,329,1260.32,29,5,4
772962,36,1832.15,27,5,4
772984,886,1536.46,27,5,4
772956,1306,1582.02,17,5,4
772948,8,1105.23,15,5,4
773338,30,58797.3,2931,5,4
773362,371,32288.41,2224,5,4
773354,1364,39550.44,2171,5,4
773351,1492,30308.15,1343,5,4
772982,886,18465.55,1284,5,4
773598,1220,15382.97,1121,5,4
773329,329,13833.99,946,5,4
772980,584,16836.73,922,5,4
773332,329,12756.12,811,5,4
773339,329,12779.69,637,5,4
772878,40,14567.76,578,5,4
773345,1492,9231.26,462,5,4
773484,282,6932.29,327,5,4
773387,110,5089.89,307,5,4
772901,844,5245.57,303,5,4
773537,808,3367.89,296,5,4
773430,173,15112.95,282,5,4
772911,1369,2184.55,261,5,4
772906,481,6205.28,232,5,4
773587,1278,2496.0,226,5,4
772657,1628,2194.14,221,5,4
772945,177,4052.57,189,5,4
773538,897,5053.09,189,5,4
773463,290,2104.12,179,5,4
772935,128,4856.57,172,5,4
773487,356,2057.04,169,5,4
773361,1492,5351.16,157,5,4
773359,1306,1446.0,153,5,4
773540,179,3128.0,141,5,4
773464,708,3998.36,141,5,4
773335,329,2630.94,137,5,4
772902,1210,1791.14,135,5,4
772989,98,1845.11,126,5,4
773341,1492,3493.51,114,5,4
773393,1303,1527.65,113,5,4
773330,1237,2540.59,112,5,4
773541,179,1223.93,112,5,4
773428,708,3172.78,106,5,4
772915,1192,1216.18,99,5,4
773372,1381,3502.39,98,5,4
773440,1170,1389.01,97,5,4
772898,11,1348.32,95,5,4
773481,615,2333.61,94,5,4
773420,179,1502.59,87,5,4
772913,974,1818.64,78,5,4
773549,1192,1573.09,75,5,4
772887,40,2406.59,74,5,4
772938,1306,2082.28,72,5,4
772916,738,2505.9,70,5,4
773328,1237,2530.69,69,5,4
772925,1542,2334.34,68,5,4
772926,1306,2182.19,67,5,4
772923,1369,1932.31,67,5,4
773331,1237,1894.69,66,5,4
772936,227,1419.3,65,5,4
772952,432,2362.32,61,5,4
772910,728,1344.69,58,5,4
773333,329,1581.43,51,5,4
772917,432,1505.42,51,5,4
772908,1192,1356.38,49,5,4
773353,1492,1574.9,48,5,4
772900,337,1698.91,47,5,4
773356,371,1725.73,44,5,4
772921,140,1253.02,38,5,4
772903,432,1596.8,37,5,4
772912,238,2099.34,33,5,4
772904,679,2440.07,32,5,4
772874,71,1793.72,8,5,4
773546,329,48102.38,4693,5,4
773871,1406,63386.58,4174,5,4
773784,1305,52589.38,4145,5,4
773786,238,63427.32,2534,5,4
773790,129,41490.98,2471,5,4
773408,21,27643.98,2107,5,4
773789,729,30612.47,1990,5,4
773805,1217,37641.65,1964,5,4
773374,59,32851.66,1951,5,4
773800,579,27636.44,1880,5,4
773880,1464,21884.96,1734,5,4
773865,897,30001.5,1653,6,8
773803,1385,27731.47,1582,6,8
773365,581,31619.01,1343,6,8
773782,238,20150.67,1271,6,8
773785,238,27184.37,1246,6,8
773377,676,13883.86,993,6,8
773378,467,14948.63,973,6,8
773343,1306,20798.56,862,6,8
773589,1287,12013.31,828,6,8
773375,1381,14667.0,821,6,8
773388,838,15850.47,754,6,8
773385,1524,16040.58,665,6,8
773467,214,10200.72,571,6,8
773394,285,9215.68,539,6,8
773439,168,9954.35,511,6,8
773788,729,11491.92,469,6,8
773479,124,12396.08,450,6,8
773783,238,10319.34,447,6,8
773434,1271,9725.64,411,6,8
773471,1369,9614.72,409,6,8
773445,974,5416.91,404,6,8
773389,110,6904.02,403,6,8
773391,337,8213.06,400,6,8
773834,710,5693.49,397,6,8
773474,565,5596.73,385,6,8
773392,40,7055.45,382,6,8
773462,1547,8350.83,381,6,8
773846,40,6321.46,367,6,8
773548,329,6065.45,329,6,8
773443,139,5080.6,296,6,8
773544,615,5207.89,261,6,8
773542,1639,4474.56,225,6,8
773446,172,2860.34,224,6,8
773364,40,4432.97,213,6,8
773411,1202,3093.48,204,6,8
773473,1112,3529.86,204,7,7
773482,21,3378.25,201,7,7
773461,678,3945.71,200,7,7
773399,615,4999.55,194,7,7
773453,416,5557.11,190,7,7
773437,234,3125.39,177,7,7
773402,957,4736.73,177,7,7
773352,1306,2655.3,175,7,7
773390,1192,4551.05,169,7,7
773466,520,2581.82,165,7,7
773348,1306,5643.86,164,7,7
773454,37,3872.45,162,7,7
773450,183,2925.06,159,7,7
773468,1563,6220.79,158,7,7
773347,1306,4383.24,153,7,7
773486,139,3231.87,148,7,7
773591,1287,1969.74,146,7,7
773431,729,2198.18,141,7,7
773398,178,3776.88,135,7,7
773449,1187,4189.39,135,7,7
773480,1380,3697.61,130,7,7
773376,337,3516.08,130,7,7
773460,191,2062.17,122,7,7
773444,1262,2832.0,122,7,7
773349,1306,5483.09,122,7,7
773427,276,3399.6,120,7,7
773363,1192,2268.95,120,7,7
773357,1306,4365.88,120,7,7
773457,468,3490.99,117,7,7
773344,1306,5054.4,116,7,7
773342,1306,2988.34,113,7,7
773451,481,3789.02,110,7,7
773590,1287,1339.47,110,7,7
773485,744,1827.07,109,7,7
773367,676,2802.91,106,7,7
773313,1515,3386.6,105,7,7
773448,728,2417.2,104,7,7
773371,285,2827.15,103,7,7
773456,282,2540.34,102,7,7
773413,199,2519.51,101,7,7
773384,1192,3499.78,96,7,7
773382,1524,2321.3,90,7,7
773531,1628,1579.45,89,7,7
773366,337,1788.09,89,7,7
773472,529,2070.14,89,7,7
773476,1354,1416.7,89,7,7
773452,729,1472.22,88,7,7
773543,615,1608.67,86,7,7
773370,337,2525.2,83,7,7
773314,1513,1498.37,82,7,7
773418,179,5268.44,80,7,7
773383,1303,2371.55,80,7,7
773407,615,1716.48,77,7,7
773435,684,1697.91,77,7,7
773405,957,1821.0,75,7,7
773547,329,2254.16,73,7,7
773500,653,1290.58,73,7,7
773489,51,2116.49,72,7,7
773512,514,2838.59,72,7,7
773515,1274,2763.46,72,7,7
773312,1515,2176.22,72,7,7
773436,1229,2012.56,70,7,7
773516,1479,2107.66,70,7,7
773368,1524,1887.27,70,7,7
773545,957,1788.8,69,7,7
773432,122,1440.52,69,7,7
773422,1229,2744.24,69,7,7
773412,728,1697.93,68,7,7
773381,1192,2298.3,68,7,7
773492,530,1685.34,68,7,7
773417,172,2035.35,67,7,7
773360,1306,3115.59,67,7,7
773429,21,1700.31,66,7,7
773490,66,1654.88,65,7,7
773787,1305,2237.11,61,7,7
773395,676,1766.16,61,7,7
773513,393,2188.03,61,7,7
773499,710,2387.41,61,7,7
773325,329,1606.38,61,7,7
773324,329,1411.71,60,7,7
773497,756,2711.46,60,7,7
773380,1303,2110.65,59,7,7
773410,957,1470.24,58,7,7
773491,8,1347.94,58,7,7
773477,282,2098.43,56,7,7
773414,735,1830.07,56,7,7
773438,897,2298.16,56,7,7
773483,1558,1315.26,56,7,7
773475,122,2372.44,55,7,7
773455,767,2311.87,55,7,7
773488,60,1647.09,54,7,7
773346,1306,1207.46,54,7,7
773355,1306,1983.86,54,7,7
773409,957,1234.66,53,7,7
773415,234,4661.94,53,7,7
773498,284,1857.25,52,7,7
773406,540,1448.6,49,7,7
773458,735,1405.43,49,7,7
773396,615,1219.63,48,7,7
773465,21,1342.84,48,7,7
773496,391,1589.22,48,7,7
773404,540,1666.33,48,7,7
773519,1214,1266.32,47,7,7
773315,1509,1661.6,47,7,7
773317,1619,1241.8,47,7,7
773416,1558,3249.69,46,7,7
773501,1152,1519.49,46,7,7
773505,801,1248.33,45,7,7
773507,142,1371.71,44,7,7
773495,382,1412.62,44,7,7
773403,178,1289.98,43,7,7
773421,767,1405.7,43,7,7
773419,808,1288.47,43,7,7
773520,507,1384.02,42,7,7
773350,1306,1760.73,42,7,7
773316,1515,2537.62,42,7,7
773518,7,1390.28,41,7,7
773493,128,1266.27,39,7,7
773510,498,1423.24,39,7,7
773494,932,2633.29,39,7,7
773508,1304,1292.37,39,7,7
773478,37,1211.4,38,7,7
773517,201,1145.02,38,7,7
773504,227,1950.11,36,7,7
773506,579,1228.9,34,7,7
773511,137,1402.75,31,7,7
773509,953,1755.81,31,7,7
773358,1306,1311.69,30,7,7
773503,171,1204.11,29,7,7
773514,738,1257.49,27,7,7
773539,897,1213.49,12,7,7
774100,30,69226.05,3178,7,7
774102,579,42008.69,2768,7,7
774113,684,39681.62,1835,7,7
774140,416,17669.03,1050,7,7
774099,579,14789.88,956,7,7
774121,172,11602.2,618,7,7
774118,293,9565.39,522,7,7
774122,609,4992.9,477,7,7
773807,728,5403.71,326,7,7
773806,487,4664.94,261,7,7
773849,321,3538.06,172,7,7
773848,538,2722.39,161,7,7
773852,1162,1836.31,150,7,7
773779,1515,1717.39,150,7,7
773847,686,2107.63,140,8,5
773862,37,3110.53,133,8,5
773856,103,1377.71,112,8,5
773894,1306,3565.35,111,8,5
773780,1654,2183.21,94,8,5
773850,8,2324.82,87,8,5
773861,328,1918.27,82,8,5
773895,1306,2013.03,67,8,5
773858,906,1407.11,60,8,5
773832,1192,1200.32,60,8,5
773860,1635,1763.39,59,8,5
773808,1192,1209.43,57,8,5
773883,4,1830.12,55,8,5
773794,1186,2986.83,41,8,5
773851,593,1731.85,22,8,5
773855,932,1198.41,20,8,5
773929,1479,1475.6,14,8,5
773804,605,24838.11,1651,8,5
773822,1306,26407.71,1556,8,5
773812,851,19683.05,1125,8,5
774143,315,12940.8,988,8,5
773813,897,19024.96,931,8,5
774147,676,17663.37,895,8,5
773836,168,20222.18,893,8,5
773837,1634,17376.39,878,8,5
773826,1419,16629.99,847,8,5
773798,1303,13361.79,740,8,5
774145,1229,8823.21,672,8,5
773802,1303,13252.57,616,8,5
773818,397,10331.64,515,8,5
773841,432,10983.51,498,8,5
773823,307,6542.82,394,9,8
773809,382,8040.99,381,9,8
774125,814,5044.78,374,9,8
773824,844,9553.71,342,9,8
774129,154,10750.35,338,9,8
773830,481,7287.74,260,9,8
773810,893,5985.1,232,9,8
773819,1510,4315.26,231,9,8
773835,808,6837.22,214,9,8
773838,172,3858.07,209,9,8
773840,851,4014.75,195,9,8
773373,1192,7956.73,182,9,8
773811,1210,4413.54,179,9,8
773833,1510,5189.21,153,9,8
773814,227,2213.65,148,9,8
774130,1192,2029.26,143,9,8
773815,1510,8235.31,130,9,8
773820,1192,1819.07,83,9,8
773829,227,1520.84,79,9,8
773839,227,3853.23,73,9,8
773821,382,1415.42,63,9,8
773831,307,2818.86,60,9,8
773842,1210,1925.2,58,9,8
773857,21,1269.17,54,9,8
773854,8,1761.82,53,9,8
773859,305,2510.56,53,9,8
774148,830,1424.92,49,9,8
773817,1192,1445.41,49,9,8
773825,1192,1473.54,48,9,8
773827,844,1704.74,47,9,8
774146,1465,1270.49,47,9,8
774112,337,1255.03,38,9,8
773828,307,2532.46,35,9,8
774111,199,3273.37,34,9,8
773816,481,1449.85,33,9,8
774115,8,2819.5,20,9,8
773884,897,1199.65,17,9,8
774189,957,62293.15,3501,9,8
774377,1618,51658.11,3002,9,8
773868,317,39700.8,2472,9,8
773885,615,38122.61,2081,9,8
774101,1522,12450.78,1499,9,8
773867,317,22743.7,1146,9,8
774180,662,15560.44,992,9,8
774098,1522,7511.48,917,9,8
774126,1187,20913.82,898,9,8
773872,291,11521.34,863,9,8
773878,944,12985.67,739,9,8
773888,329,11763.3,625,9,8
774134,738,12628.24,611,9,8
773870,317,14541.58,586,9,8
773889,615,7281.34,551,9,8
774188,419,9187.82,544,9,8
773886,1332,8715.73,504,9,8
774127,613,9477.37,468,9,8
773879,566,8467.93,370,10,5
773869,317,4237.38,298,10,5
774128,234,4872.75,256,10,5
774123,514,3393.99,246,10,5
773426,912,8078.86,234,10,5
774136,238,4653.04,206,10,5
773873,291,2215.09,192,10,5
774192,615,3024.04,191,10,5
774105,293,4818.59,176,10,5
774108,213,3223.47,174,10,5
774131,1306,3489.96,168,10,5
773425,301,3864.09,166,10,5
773447,1636,4086.39,162,10,5
773433,89,5223.97,158,10,5
774106,199,2106.41,139,10,5
773887,957,1961.94,136,10,5
774109,213,1692.41,129,10,5
773470,502,3488.48,114,10,5
773469,870,2276.99,111,10,5
774133,615,1472.17,110,10,5
774104,487,2376.6,98,10,5
774190,1332,1827.42,91,10,5
773459,89,2429.09,89,10,5
774116,129,1264.44,89,10,5
774114,240,2802.19,87,10,5
774137,213,1546.89,84,10,5
774117,328,1482.28,83,10,5
774144,830,2356.81,74,10,5
773424,89,1813.56,71,10,5
773441,615,2071.56,71,10,5
774141,1192,1802.9,70,10,5
774119,467,1383.42,61,10,5
773874,291,1479.76,60,10,5
773502,148,1818.43,55,10,5
774124,37,2004.42,53,10,5
774107,544,1729.3,52,10,5
774191,615,2231.76,48,10,5
774150,615,1276.01,43,10,5
774151,615,1290.04,41,10,5
773853,870,1267.37,31,10,5
774132,432,1659.75,30,10,5
774139,199,2200.01,24,10,5
774307,317,56.85,7,10,5
774317,617,12.63,1,10,5
774598,193,109732.08,12202,10,5
773796,435,29374.76,1743,10,5
774454,1638,41231.92,4396,11,3
774597,193,63941.98,4043,11,3
774457,179,52708.61,3546,11,3
774452,276,61730.11,3457,11,3
774453,1306,48992.27,3246,11,3
774308,317,37939.38,2257,11,3
774464,1238,17521.27,1961,11,3
774459,1605,18411.15,1584,11,3
774467,676,27604.83,1569,12,7
774479,767,26671.29,1354,12,7
774469,897,25857.48,1348,12,7
773877,356,22859.4,1343,12,7
774473,1274,20608.42,1209,12,7
774461,498,13901.73,1195,12,7
774474,213,21386.68,1189,12,7
774458,498,22221.46,1108,12,7
774502,1262,13447.73,994,12,7
774460,1605,16477.97,914,12,7
774518,530,13123.89,725,12,7
774315,584,11304.65,683,13,3
774471,238,13485.0,636,13,3
774468,1354,8646.4,605,13,3
773876,356,8490.63,603,13,3
774456,1306,11640.94,587,13,3
774472,213,10084.13,583,13,3
774512,859,10181.6,581,13,3
774501,337,8771.22,544,13,3
774301,317,13555.32,540,13,3
774515,756,8083.0,513,13,3
774482,1266,12948.56,509,13,3
774470,238,8594.57,499,13,3
772993,98,7693.68,449,13,3
774495,267,12838.54,413,13,3
774506,271,4414.21,362,13,3
774599,1485,6890.98,342,13,3
774535,1558,10532.41,341,13,3
774466,767,5630.35,337,13,3
774481,1634,4848.51,320,13,3
774517,8,3490.92,312,13,3
774530,1332,5093.3,306,13,3
774510,337,5179.83,305,13,3
774496,841,6683.19,304,13,3
774593,1511,6056.87,304,13,3
774522,288,6211.89,263,13,3
774523,1296,3843.58,263,13,3
774525,728,6510.93,260,13,3
774526,1221,4580.99,255,13,3
774477,238,7421.98,252,13,3
774490,1588,3511.09,236,13,3
774498,60,8305.01,232,13,3
774497,8,2324.12,220,13,3
774592,825,3300.96,211,13,3
774504,851,3597.04,199,13,3
774527,1636,4308.86,199,13,3
774300,1657,4537.93,192,13,3
774420,897,2957.21,187,13,3
774514,738,3392.98,174,13,3
774484,66,1687.84,172,13,3
774306,317,2956.98,167,13,3
774594,1511,4889.21,158,13,3
774310,317,2031.3,158,13,3
774529,345,2252.57,156,13,3
774492,809,2868.77,155,13,3
774596,276,4225.12,151,13,3
774562,1281,2606.54,149,13,3
774520,259,1803.35,149,13,3
774500,467,1838.29,146,13,3
774537,1210,3366.53,144,13,3
774465,238,4234.59,142,13,3
774559,1510,3493.21,139,13,3
774540,89,2084.67,133,13,3
774556,1192,4454.47,130,13,3
774448,1515,3016.23,118,13,3
774304,317,2132.72,118,13,3
774538,40,1743.2,117,13,3
774316,617,2421.73,117,13,3
774483,60,3110.22,116,13,3
774528,825,1469.15,115,13,3
774475,238,3359.43,111,13,3
774302,317,2041.11,111,13,3
773875,356,3232.7,111,13,3
774545,234,4097.93,104,13,3
774516,579,1848.26,103,13,3
774552,183,2123.88,101,13,3
774554,186,4528.33,99,13,3
774557,173,1544.14,99,13,3
774567,729,5345.99,98,13,3
774462,676,1533.14,96,13,3
774547,686,1619.11,95,13,3
774499,8,3140.26,94,13,3
774511,59,2408.35,94,13,3
773866,584,1901.3,93,13,3
774573,1216,1420.12,92,13,3
774568,1385,2006.25,91,13,3
774576,609,1632.35,89,13,3
774533,432,4150.42,87,13,3
774550,1453,3106.77,87,13,3
774595,1511,6789.13,83,13,3
774494,851,1444.6,83,13,3
774309,317,1999.83,83,13,3
774507,432,2263.66,82,13,3
774508,825,1308.33,80,13,3
774531,851,2084.97,79,13,3
774571,397,2691.3,77,13,3
774463,140,5045.89,75,13,3
774565,377,1476.64,75,13,3
774509,851,1210.23,74,13,3
774521,841,1562.82,73,13,3
774303,317,2416.69,73,13,3
774451,1306,1255.97,69,13,3
774493,66,2064.84,63,13,3
774569,581,1698.19,61,13,3
774519,59,2961.8,58,13,3
774548,556,2513.29,56,13,3
774539,729,3143.73,55,13,3
774563,102,1397.11,54,13,3
774564,1152,1444.83,54,13,3
774560,613,1250.64,53,13,3
774546,37,1214.13,50,13,3
774561,199,1245.78,50,13,3
774542,684,1465.75,50,13,3
774314,1278,2370.0,50,13,3
774489,579,1213.75,48,13,3
774555,556,1216.32,47,13,3
774544,129,3152.01,41,13,3
774524,8,2002.59,40,13,3
774551,1428,1204.38,40,13,3
774450,1306,1776.66,39,13,3
774532,8,2565.33,39,13,3
774487,756,1326.11,38,13,3
774541,453,1692.36,38,13,3
774476,676,1300.34,37,13,3
774543,593,1917.45,36,13,3
774480,738,2602.19,35,13,3
774534,851,1219.79,33,13,3
774536,1210,1824.99,31,13,3
774488,11,1335.01,29,13,3
774491,432,1344.34,27,13,3
774553,206,1570.4,26,13,3
774575,679,1187.21,26,13,3
774486,1210,1932.44,25,13,3
774558,1479,1285.81,24,13,3
774505,851,1793.03,23,13,3
774566,183,1576.09,22,13,3
774570,36,1845.08,21,13,3
774503,432,1401.57,21,13,3
774572,430,1835.51,18,13,3
774549,593,1630.25,17,13,3
774513,1262,1286.28,13,13,3
774813,1510,211215.94,9975,13,3
774814,1510,49010.15,3226,13,3
774821,679,45926.65,2170,13,3
774946,897,27389.79,1648,13,3
774818,1524,24718.75,1576,13,3
774817,1524,20388.16,1196,13,3
774854,276,11702.4,1178,13,3
774820,1192,22359.66,1082,13,3
774849,154,15749.92,1004,13,3
774850,1237,17117.48,996,13,3
774312,584,22692.0,977,13,3
774826,234,18936.77,916,14,8
774848,897,16821.4,901,14,8
774305,317,17370.38,865,14,8
774824,1192,28669.7,840,14,8
774825,1385,10807.6,833,14,8
774823,1192,14331.53,781,14,8
774948,1510,9603.03,770,14,8
774819,1192,15818.71,755,14,8
774839,904,13674.56,697,14,8
774843,8,16051.98,675,14,8
774421,845,7603.71,662,14,8
774841,234,10789.9,660,14,8
774844,227,11906.8,638,14,8
774832,307,9135.34,484,14,8
774968,329,9525.25,480,14,8
774916,377,5011.71,460,14,8
774846,154,9029.05,453,14,8
774816,1192,10365.61,452,14,8
774834,1385,7954.06,413,14,8
774900,1271,5847.14,407,14,8
774311,1278,5716.63,385,14,8
774887,1328,9638.15,379,14,8
774313,1278,5264.74,349,14,8
774931,244,5668.0,340,14,8
774893,290,5602.76,324,14,8
774947,1510,13292.76,316,14,8
774905,1180,5453.7,309,14,8
774855,307,5412.43,302,14,8
774927,71,3521.12,279,14,8
774907,754,18905.58,266,14,8
774833,1385,3320.37,258,14,8
774876,676,8899.85,239,14,8
774842,1306,5960.97,239,14,8
774932,244,1994.9,223,14,8
774815,1192,3759.0,222,14,8
774297,1287,2352.37,222,14,8
774910,413,1863.96,208,14,8
774711,1192,4852.56,207,14,8
774871,1186,12118.32,206,14,8
774886,337,8081.62,201,14,8
774853,891,3634.61,201,14,8
774840,1306,3885.39,198,14,8
774878,1305,12662.35,182,14,8
774899,530,4558.71,177,14,8
774895,305,3566.76,173,14,8
774859,329,5008.67,172,14,8
774904,1305,5133.7,171,14,8
774861,66,3968.3,162,14,8
774918,271,2349.37,160,14,8
774864,165,3901.57,143,14,8
774937,240,3873.04,138,14,8
774884,238,2342.37,130,14,8
774717,291,2075.96,127,14,8
774909,710,2356.65,122,14,8
774829,154,1700.0,118,14,8
774938,591,1739.38,118,14,8
775006,1162,1529.52,117,14,8
774868,618,1767.9,115,14,8
774835,1306,4125.84,115,14,8
774827,1306,5104.35,115,14,8
774847,1237,7201.37,111,14,8
774862,337,5534.81,107,15,7
774923,337,2013.65,106,15,7
774894,60,1414.87,100,15,7
774911,615,1360.23,99,15,7
774880,1614,910.68,96,15,7
774870,767,2348.79,95,15,7
774836,897,9400.8,92,15,7
774921,728,1648.92,91,15,7
774892,172,2706.6,85,15,7
774863,932,5148.96,84,15,7
774838,1306,4501.69,84,15,7
774912,168,1497.54,84,15,7
774926,337,4765.09,84,15,7
774903,468,6464.9,83,15,7
774969,329,1482.78,83,15,7
774929,879,1234.65,81,15,7
774901,4,1833.64,80,15,7
774883,1148,2668.91,80,15,7
774917,1226,3165.27,77,15,7
774852,8,1986.58,75,15,7
774645,1614,4117.12,73,15,7
